click_id,campaign_id,click_date,user_age_group,user_geography,device_type,landing_page
CLK-000563,CAMP-007,2025-07-04,18-24,Canada,Desktop,/about
CLK-000460,CAMP-007,2025-09-14,18-24,UK,Mobile,/product
CLK-004099,CAMP-024,2025-09-13,45-54,US-East,Desktop,/pricing
CLK-004579,CAMP-032,2025-08-14,25-34,US-East,Desktop,/contact
CLK-000688,CAMP-007,2025-08-26,55+,APAC,Desktop,/product
CLK-000700,CAMP-007,2025-07-17,45-54,Other,Mobile,/pricing
CLK-004707,CAMP-035,2025-09-18,55+,US-East,Desktop,/pricing
CLK-001531,CAMP-007,2025-08-21,45-54,APAC,Desktop,/webinar
CLK-000525,CAMP-007,2025-07-21,18-24,APAC,Desktop,/product
CLK-003509,CAMP-015,2025-08-01,25-34,US-Central,Desktop,/case-studies
CLK-003792,CAMP-019,2025-09-07,25-34,US-West,Mobile,/pricing
CLK-002143,CAMP-007,2025-09-03,18-24,US-West,Desktop,/features
CLK-001269,CAMP-007,2025-07-12,18-24,UK,Mobile,/free-trial
CLK-001974,CAMP-007,2025-08-19,18-24,APAC,Desktop,/contact
CLK-004063,CAMP-024,2025-08-28,35-44,US-East,Mobile,/demo
CLK-004844,CAMP-036,2025-09-18,25-34,US-East,Mobile,/features
CLK-004653,CAMP-034,2025-08-16,25-34,APAC,Tablet,/free-trial
CLK-000671,CAMP-007,2025-08-24,18-24,Canada,Mobile,/features
CLK-001317,CAMP-007,2025-09-28,18-24,Other,Mobile,/blog
CLK-002293,CAMP-001,2025-08-01,25-34,US-West,Desktop,/features
CLK-004518,CAMP-031,2025-09-23,35-44,US-Central,Mobile,/contact
CLK-003392,CAMP-013,2025-08-08,25-34,US-West,Tablet,/case-studies
CLK-002083,CAMP-007,2025-07-26,55+,UK,Mobile,/demo
CLK-000345,CAMP-007,2025-07-22,55+,Other,Desktop,/contact
CLK-003430,CAMP-014,2025-08-21,45-54,US-West,Desktop,/case-studies
CLK-004041,CAMP-023,2025-09-02,35-44,APAC,Mobile,/case-studies
CLK-000173,CAMP-007,2025-08-08,35-44,APAC,Mobile,/contact
CLK-003936,CAMP-022,2025-08-09,35-44,US-West,Mobile,/case-studies
CLK-000387,CAMP-007,2025-07-14,35-44,APAC,Tablet,/about
CLK-003970,CAMP-023,2025-07-26,25-34,APAC,Mobile,/contact
CLK-001223,CAMP-007,2025-08-05,55+,UK,Desktop,/free-trial
CLK-003656,CAMP-018,2025-07-24,35-44,US-East,Mobile,/blog
CLK-003033,CAMP-008,2025-09-10,25-34,US-Central,Desktop,/webinar
CLK-002369,CAMP-001,2025-09-03,25-34,US-East,Desktop,/webinar
CLK-004266,CAMP-028,2025-08-09,35-44,UK,Tablet,/contact
CLK-003917,CAMP-021,2025-09-15,55+,APAC,Tablet,/product
CLK-001928,CAMP-007,2025-07-04,55+,APAC,Mobile,/webinar
CLK-003520,CAMP-015,2025-08-08,25-34,UK,Desktop,/about
CLK-003960,CAMP-023,2025-07-23,25-34,US-West,Mobile,/case-studies
CLK-002745,CAMP-005,2025-08-04,45-54,US-West,Tablet,/free-trial
CLK-003871,CAMP-021,2025-09-12,35-44,US-Central,Desktop,/blog
CLK-001472,CAMP-007,2025-08-21,45-54,APAC,Desktop,/contact
CLK-004649,CAMP-034,2025-08-17,25-34,US-East,Mobile,/free-trial
CLK-000447,CAMP-007,2025-08-02,25-34,APAC,Tablet,/product
CLK-003047,CAMP-008,2025-08-06,35-44,Canada,Mobile,/webinar
CLK-002020,CAMP-007,2025-07-07,18-24,UK,Mobile,/pricing
CLK-003378,CAMP-013,2025-07-24,35-44,US-West,Mobile,/case-studies
CLK-004249,CAMP-027,2025-08-20,25-34,Other,Desktop,/demo
CLK-004229,CAMP-026,2025-09-07,35-44,UK,Desktop,/about
CLK-003332,CAMP-013,2025-09-10,25-34,US-West,Tablet,/product
CLK-004262,CAMP-028,2025-08-26,25-34,Canada,Mobile,/pricing
CLK-001409,CAMP-007,2025-07-19,18-24,US-East,Tablet,/product
CLK-003326,CAMP-013,2025-07-25,35-44,US-East,Mobile,/webinar
CLK-004234,CAMP-026,2025-09-16,35-44,US-West,Desktop,/case-studies
CLK-002252,CAMP-001,2025-07-28,25-34,APAC,Tablet,/free-trial
CLK-000156,CAMP-007,2025-07-03,35-44,Other,Desktop,/free-trial
CLK-001110,CAMP-007,2025-08-16,55+,APAC,Tablet,/blog
CLK-002326,CAMP-001,2025-08-06,35-44,US-West,Mobile,/free-trial
CLK-003775,CAMP-019,2025-09-21,25-34,UK,Tablet,/demo
CLK-000002,CAMP-007,2025-07-30,55+,Other,Mobile,/demo
CLK-004865,CAMP-036,2025-08-17,55+,US-Central,Desktop,/webinar
CLK-004744,CAMP-035,2025-08-26,35-44,Canada,Desktop,/pricing
CLK-001522,CAMP-007,2025-07-23,18-24,APAC,Mobile,/demo
CLK-000744,CAMP-007,2025-07-05,18-24,UK,Tablet,/free-trial
CLK-001153,CAMP-007,2025-08-22,55+,US-East,Tablet,/pricing
CLK-002752,CAMP-005,2025-08-25,35-44,US-Central,Tablet,/features
CLK-000921,CAMP-007,2025-09-07,18-24,APAC,Desktop,/blog
CLK-004734,CAMP-035,2025-07-15,25-34,US-East,Desktop,/product
CLK-004933,CAMP-038,2025-07-10,45-54,APAC,Desktop,/contact
CLK-001300,CAMP-007,2025-07-08,55+,UK,Mobile,/case-studies
CLK-003938,CAMP-022,2025-08-03,35-44,US-East,Mobile,/free-trial
CLK-003095,CAMP-009,2025-09-04,25-34,US-West,Desktop,/features
CLK-002740,CAMP-005,2025-07-20,25-34,UK,Mobile,/pricing
CLK-000406,CAMP-007,2025-07-10,55+,APAC,Mobile,/pricing
CLK-003043,CAMP-008,2025-09-11,25-34,US-West,Tablet,/features
CLK-003858,CAMP-021,2025-09-18,35-44,US-West,Desktop,/contact
CLK-003582,CAMP-017,2025-09-10,35-44,US-West,Mobile,/free-trial
CLK-003550,CAMP-015,2025-08-20,55+,US-West,Mobile,/features
CLK-001713,CAMP-007,2025-07-01,55+,APAC,Desktop,/product
CLK-000782,CAMP-007,2025-09-15,35-44,APAC,Tablet,/demo
CLK-001109,CAMP-007,2025-07-17,18-24,APAC,Mobile,/pricing
CLK-000724,CAMP-007,2025-09-08,25-34,Other,Desktop,/features
CLK-003191,CAMP-011,2025-07-11,35-44,Canada,Desktop,/contact
CLK-004445,CAMP-030,2025-09-02,25-34,APAC,Mobile,/case-studies
CLK-002199,CAMP-007,2025-09-17,18-24,Other,Mobile,/contact
CLK-003361,CAMP-013,2025-09-16,25-34,US-East,Mobile,/contact
CLK-003164,CAMP-011,2025-09-08,45-54,Canada,Mobile,/features
CLK-004829,CAMP-036,2025-09-04,25-34,Other,Desktop,/contact
CLK-000992,CAMP-007,2025-09-02,45-54,Canada,Mobile,/pricing
CLK-003030,CAMP-008,2025-09-03,25-34,US-Central,Desktop,/blog
CLK-004659,CAMP-034,2025-08-23,45-54,US-West,Desktop,/webinar
CLK-002266,CAMP-001,2025-07-20,55+,US-West,Mobile,/case-studies
CLK-000439,CAMP-007,2025-07-08,18-24,APAC,Desktop,/free-trial
CLK-003770,CAMP-019,2025-09-22,45-54,US-East,Mobile,/free-trial
CLK-002409,CAMP-002,2025-08-14,45-54,US-East,Mobile,/about
CLK-004064,CAMP-024,2025-07-03,35-44,US-West,Desktop,/about
CLK-001837,CAMP-007,2025-09-14,55+,UK,Mobile,/blog
CLK-004096,CAMP-024,2025-09-01,55+,US-Central,Mobile,/blog
CLK-003370,CAMP-013,2025-07-26,35-44,APAC,Mobile,/webinar
CLK-004538,CAMP-031,2025-08-09,35-44,US-West,Desktop,/webinar
CLK-000798,CAMP-007,2025-09-07,18-24,US-Central,Mobile,/blog
CLK-002709,CAMP-005,2025-08-06,35-44,US-West,Mobile,/contact
CLK-000343,CAMP-007,2025-07-28,25-34,US-West,Desktop,/features
CLK-001705,CAMP-007,2025-07-24,45-54,Other,Mobile,/features
CLK-002275,CAMP-001,2025-07-11,25-34,US-Central,Mobile,/case-studies
CLK-003240,CAMP-012,2025-08-12,25-34,US-East,Tablet,/demo
CLK-002013,CAMP-007,2025-08-22,18-24,APAC,Mobile,/features
CLK-000539,CAMP-007,2025-09-23,18-24,Other,Mobile,/product
CLK-004784,CAMP-035,2025-07-10,25-34,US-Central,Desktop,/blog
CLK-000656,CAMP-007,2025-08-28,35-44,APAC,Mobile,/product
CLK-002600,CAMP-003,2025-08-31,35-44,US-East,Mobile,/free-trial
CLK-000233,CAMP-007,2025-08-12,18-24,APAC,Mobile,/features
CLK-004515,CAMP-031,2025-07-14,45-54,US-Central,Tablet,/features
CLK-001640,CAMP-007,2025-07-11,18-24,Other,Desktop,/free-trial
CLK-003699,CAMP-018,2025-08-04,35-44,Canada,Mobile,/product
CLK-001336,CAMP-007,2025-08-09,55+,Other,Mobile,/blog
CLK-003833,CAMP-020,2025-08-19,18-24,US-Central,Mobile,/about
CLK-002981,CAMP-008,2025-07-17,25-34,Other,Mobile,/pricing
CLK-000384,CAMP-007,2025-07-07,35-44,Canada,Mobile,/free-trial
CLK-004290,CAMP-028,2025-08-02,45-54,APAC,Mobile,/webinar
CLK-004965,CAMP-040,2025-08-08,35-44,UK,Desktop,/pricing
CLK-002876,CAMP-006,2025-07-08,25-34,US-East,Mobile,/product
CLK-000300,CAMP-007,2025-09-20,55+,Other,Mobile,/blog
CLK-002748,CAMP-005,2025-08-03,35-44,UK,Mobile,/blog
CLK-000076,CAMP-007,2025-08-20,55+,Other,Desktop,/features
CLK-003072,CAMP-009,2025-09-21,35-44,US-East,Desktop,/webinar
CLK-004426,CAMP-030,2025-09-22,25-34,US-Central,Desktop,/pricing
CLK-002605,CAMP-003,2025-08-25,35-44,US-West,Desktop,/blog
CLK-003399,CAMP-013,2025-09-29,55+,APAC,Mobile,/blog
CLK-000184,CAMP-007,2025-09-09,55+,Other,Mobile,/webinar
CLK-003928,CAMP-021,2025-09-21,25-34,US-East,Desktop,/blog
CLK-004815,CAMP-036,2025-08-30,25-34,US-West,Mobile,/free-trial
CLK-003638,CAMP-018,2025-09-02,45-54,Canada,Desktop,/product
CLK-000066,CAMP-007,2025-07-26,18-24,UK,Mobile,/pricing
CLK-004065,CAMP-024,2025-07-09,25-34,Other,Desktop,/product
CLK-003632,CAMP-018,2025-09-26,25-34,Canada,Mobile,/features
CLK-004491,CAMP-031,2025-07-28,55+,US-East,Desktop,/product
CLK-003987,CAMP-023,2025-07-11,35-44,Other,Mobile,/contact
CLK-001455,CAMP-007,2025-09-06,55+,APAC,Desktop,/free-trial
CLK-001135,CAMP-007,2025-09-26,18-24,UK,Desktop,/pricing
CLK-003722,CAMP-018,2025-09-07,25-34,US-West,Mobile,/case-studies
CLK-000963,CAMP-007,2025-09-01,18-24,US-East,Desktop,/features
CLK-001582,CAMP-007,2025-09-25,25-34,Canada,Mobile,/features
CLK-004093,CAMP-024,2025-09-08,45-54,US-West,Desktop,/features
CLK-000153,CAMP-007,2025-09-21,55+,APAC,Mobile,/product
CLK-003847,CAMP-020,2025-07-10,25-34,US-Central,Mobile,/demo
CLK-003874,CAMP-021,2025-09-13,45-54,US-East,Tablet,/pricing
CLK-004259,CAMP-028,2025-08-16,25-34,US-East,Mobile,/free-trial
CLK-004386,CAMP-029,2025-07-06,25-34,US-East,Desktop,/blog
CLK-001190,CAMP-007,2025-07-20,35-44,APAC,Mobile,/free-trial
CLK-003471,CAMP-014,2025-09-29,45-54,US-Central,Mobile,/webinar
CLK-001018,CAMP-007,2025-07-04,25-34,Canada,Mobile,/contact
CLK-004502,CAMP-031,2025-09-16,45-54,US-West,Mobile,/blog
CLK-001780,CAMP-007,2025-07-23,55+,APAC,Desktop,/contact
CLK-000939,CAMP-007,2025-07-09,55+,UK,Mobile,/free-trial
CLK-000572,CAMP-007,2025-07-14,25-34,Other,Mobile,/blog
CLK-000906,CAMP-007,2025-09-22,18-24,UK,Mobile,/product
CLK-002925,CAMP-006,2025-08-12,25-34,US-West,Desktop,/blog
CLK-002246,CAMP-001,2025-09-21,35-44,US-West,Desktop,/blog
CLK-000022,CAMP-007,2025-08-06,18-24,UK,Desktop,/pricing
CLK-002282,CAMP-001,2025-07-17,55+,Canada,Tablet,/blog
CLK-002251,CAMP-001,2025-07-15,35-44,APAC,Desktop,/free-trial
CLK-004499,CAMP-031,2025-08-04,35-44,Canada,Tablet,/free-trial
CLK-001958,CAMP-007,2025-09-02,55+,US-East,Mobile,/pricing
CLK-002698,CAMP-005,2025-08-28,25-34,US-East,Mobile,/contact
CLK-002990,CAMP-008,2025-09-05,45-54,US-West,Tablet,/blog
CLK-002775,CAMP-005,2025-09-16,25-34,US-Central,Mobile,/case-studies
CLK-004298,CAMP-028,2025-08-25,45-54,US-East,Desktop,/features
CLK-004098,CAMP-024,2025-09-27,18-24,US-East,Mobile,/free-trial
CLK-000038,CAMP-007,2025-08-28,18-24,APAC,Tablet,/pricing
CLK-004584,CAMP-032,2025-08-11,55+,US-East,Mobile,/about
CLK-002473,CAMP-002,2025-08-20,35-44,US-Central,Mobile,/webinar
CLK-003182,CAMP-011,2025-08-06,25-34,UK,Desktop,/blog
CLK-000573,CAMP-007,2025-07-07,18-24,UK,Desktop,/free-trial
CLK-000727,CAMP-007,2025-09-12,55+,APAC,Mobile,/webinar
CLK-004667,CAMP-034,2025-08-10,45-54,APAC,Tablet,/product
CLK-003861,CAMP-021,2025-09-06,55+,UK,Desktop,/features
CLK-002074,CAMP-007,2025-07-24,55+,Other,Tablet,/demo
CLK-004287,CAMP-028,2025-08-01,35-44,US-West,Mobile,/about
CLK-001543,CAMP-007,2025-09-19,18-24,Other,Mobile,/contact
CLK-000392,CAMP-007,2025-08-20,55+,Other,Desktop,/pricing
CLK-004906,CAMP-038,2025-07-29,25-34,US-West,Desktop,/contact
CLK-002956,CAMP-008,2025-07-26,35-44,US-West,Mobile,/webinar
CLK-000898,CAMP-007,2025-09-14,45-54,US-East,Mobile,/contact
CLK-000135,CAMP-007,2025-07-31,55+,APAC,Mobile,/pricing
CLK-004162,CAMP-024,2025-09-13,25-34,US-West,Mobile,/about
CLK-000521,CAMP-007,2025-09-23,55+,Other,Desktop,/pricing
CLK-001306,CAMP-007,2025-08-14,25-34,Other,Desktop,/contact
CLK-004135,CAMP-024,2025-07-03,18-24,US-East,Desktop,/pricing
CLK-001253,CAMP-007,2025-07-13,45-54,UK,Desktop,/contact
CLK-000892,CAMP-007,2025-07-16,18-24,APAC,Mobile,/features
CLK-000512,CAMP-007,2025-07-12,55+,UK,Mobile,/demo
CLK-000071,CAMP-007,2025-07-30,55+,APAC,Desktop,/contact
CLK-001422,CAMP-007,2025-08-02,45-54,Other,Mobile,/demo
CLK-000789,CAMP-007,2025-07-20,55+,UK,Desktop,/webinar
CLK-003749,CAMP-019,2025-09-22,45-54,Canada,Tablet,/about
CLK-002327,CAMP-001,2025-09-09,35-44,US-Central,Mobile,/blog
CLK-004662,CAMP-034,2025-08-04,45-54,US-West,Mobile,/demo
CLK-000865,CAMP-007,2025-09-12,55+,UK,Mobile,/product
CLK-000669,CAMP-007,2025-08-17,45-54,UK,Mobile,/demo
CLK-004925,CAMP-038,2025-08-18,25-34,APAC,Mobile,/pricing
CLK-003559,CAMP-016,2025-09-17,35-44,US-East,Tablet,/webinar
CLK-000395,CAMP-007,2025-09-06,18-24,UK,Mobile,/blog
CLK-002490,CAMP-002,2025-08-16,45-54,US-East,Tablet,/demo
CLK-003696,CAMP-018,2025-07-18,25-34,US-West,Desktop,/blog
CLK-000942,CAMP-007,2025-09-12,55+,APAC,Desktop,/blog
CLK-002681,CAMP-005,2025-08-23,25-34,US-West,Desktop,/product
CLK-001828,CAMP-007,2025-08-08,55+,Other,Desktop,/demo
CLK-004627,CAMP-032,2025-08-02,55+,US-Central,Desktop,/about
CLK-000053,CAMP-007,2025-07-31,55+,US-West,Desktop,/about
CLK-004967,CAMP-040,2025-09-07,18-24,US-East,Desktop,/free-trial
CLK-003115,CAMP-009,2025-09-28,25-34,US-Central,Mobile,/about
CLK-003764,CAMP-019,2025-09-07,25-34,US-East,Tablet,/case-studies
CLK-003604,CAMP-017,2025-09-25,18-24,US-Central,Desktop,/pricing
CLK-001325,CAMP-007,2025-09-08,35-44,UK,Tablet,/blog
CLK-001549,CAMP-007,2025-09-14,18-24,Canada,Mobile,/demo
CLK-001631,CAMP-007,2025-09-30,55+,APAC,Mobile,/blog
CLK-004306,CAMP-028,2025-08-05,35-44,UK,Tablet,/demo
CLK-000729,CAMP-007,2025-09-24,55+,US-Central,Mobile,/blog
CLK-001701,CAMP-007,2025-08-30,18-24,UK,Desktop,/blog
CLK-004195,CAMP-025,2025-07-11,45-54,US-East,Mobile,/blog
CLK-004866,CAMP-036,2025-08-26,45-54,US-West,Mobile,/features
CLK-002080,CAMP-007,2025-07-22,55+,UK,Tablet,/pricing
CLK-001489,CAMP-007,2025-08-05,55+,APAC,Tablet,/blog
CLK-000354,CAMP-007,2025-08-23,55+,APAC,Mobile,/features
CLK-003154,CAMP-011,2025-08-01,25-34,US-East,Desktop,/webinar
CLK-000511,CAMP-007,2025-09-02,45-54,Canada,Mobile,/features
CLK-001971,CAMP-007,2025-09-24,18-24,US-West,Mobile,/about
CLK-000024,CAMP-007,2025-08-29,55+,UK,Tablet,/contact
CLK-002148,CAMP-007,2025-08-23,55+,APAC,Mobile,/blog
CLK-001305,CAMP-007,2025-09-19,18-24,APAC,Mobile,/webinar
CLK-001747,CAMP-007,2025-09-17,18-24,Other,Tablet,/product
CLK-004569,CAMP-032,2025-08-15,25-34,US-Central,Mobile,/features
CLK-001596,CAMP-007,2025-08-22,18-24,US-West,Tablet,/demo
CLK-000436,CAMP-007,2025-07-29,18-24,Other,Desktop,/demo
CLK-004899,CAMP-037,2025-08-30,25-34,US-West,Desktop,/contact
CLK-001813,CAMP-007,2025-07-06,55+,US-East,Mobile,/about
CLK-002410,CAMP-002,2025-08-05,25-34,US-East,Mobile,/about
CLK-003272,CAMP-012,2025-08-20,35-44,US-East,Tablet,/about
CLK-003780,CAMP-019,2025-09-27,55+,APAC,Mobile,/case-studies
CLK-003338,CAMP-013,2025-09-28,55+,UK,Mobile,/pricing
CLK-001708,CAMP-007,2025-07-21,55+,APAC,Mobile,/contact
CLK-003245,CAMP-012,2025-08-14,45-54,US-Central,Mobile,/free-trial
CLK-000801,CAMP-007,2025-09-07,18-24,Other,Tablet,/features
CLK-001854,CAMP-007,2025-07-10,45-54,APAC,Mobile,/free-trial
CLK-002585,CAMP-003,2025-09-16,35-44,US-East,Desktop,/about
CLK-001055,CAMP-007,2025-07-15,55+,APAC,Desktop,/demo
CLK-004544,CAMP-031,2025-08-08,25-34,US-East,Desktop,/features
CLK-001171,CAMP-007,2025-08-09,55+,US-Central,Mobile,/contact
CLK-004329,CAMP-028,2025-08-05,35-44,US-East,Tablet,/product
CLK-002374,CAMP-001,2025-09-16,35-44,US-East,Mobile,/demo
CLK-004062,CAMP-024,2025-09-02,35-44,US-East,Mobile,/case-studies
CLK-002193,CAMP-007,2025-09-30,18-24,Other,Desktop,/features
CLK-000579,CAMP-007,2025-08-03,55+,APAC,Mobile,/case-studies
CLK-000442,CAMP-007,2025-07-10,18-24,APAC,Desktop,/webinar
CLK-003915,CAMP-021,2025-09-07,25-34,UK,Mobile,/about
CLK-001937,CAMP-007,2025-08-25,18-24,UK,Desktop,/case-studies
CLK-003876,CAMP-021,2025-09-19,18-24,US-East,Mobile,/product
CLK-003836,CAMP-020,2025-08-11,25-34,US-East,Desktop,/webinar
CLK-002790,CAMP-006,2025-09-21,25-34,Other,Mobile,/free-trial
CLK-004813,CAMP-036,2025-07-22,25-34,US-Central,Tablet,/features
CLK-004069,CAMP-024,2025-07-06,18-24,US-East,Desktop,/pricing
CLK-001638,CAMP-007,2025-09-19,18-24,Canada,Mobile,/about
CLK-004760,CAMP-035,2025-07-27,35-44,US-West,Desktop,/webinar
CLK-004510,CAMP-031,2025-08-08,45-54,US-West,Desktop,/product
CLK-004801,CAMP-035,2025-08-24,35-44,US-Central,Mobile,/blog
CLK-001098,CAMP-007,2025-08-01,18-24,UK,Mobile,/webinar
CLK-004216,CAMP-026,2025-09-12,25-34,Other,Mobile,/demo
CLK-001462,CAMP-007,2025-08-23,18-24,Canada,Tablet,/about
CLK-001495,CAMP-007,2025-07-07,55+,APAC,Tablet,/free-trial
CLK-001793,CAMP-007,2025-09-15,18-24,UK,Tablet,/demo
CLK-001996,CAMP-007,2025-08-17,18-24,Other,Desktop,/case-studies
CLK-000577,CAMP-007,2025-07-23,18-24,Canada,Desktop,/contact
CLK-003601,CAMP-017,2025-09-30,45-54,UK,Desktop,/product
CLK-004752,CAMP-035,2025-08-29,25-34,APAC,Tablet,/webinar
CLK-002895,CAMP-006,2025-07-18,35-44,US-West,Desktop,/blog
CLK-001539,CAMP-007,2025-07-23,18-24,Other,Mobile,/blog
CLK-000158,CAMP-007,2025-07-23,45-54,UK,Mobile,/about
CLK-000829,CAMP-007,2025-09-23,18-24,UK,Tablet,/demo
CLK-004971,CAMP-040,2025-08-17,25-34,Other,Tablet,/about
CLK-003463,CAMP-014,2025-09-25,18-24,Canada,Desktop,/product
CLK-003971,CAMP-023,2025-08-28,18-24,US-West,Desktop,/blog
CLK-004846,CAMP-036,2025-08-11,35-44,US-East,Mobile,/webinar
CLK-002851,CAMP-006,2025-08-08,35-44,US-West,Mobile,/demo
CLK-002475,CAMP-002,2025-08-11,18-24,US-East,Desktop,/contact
CLK-003721,CAMP-018,2025-09-07,18-24,US-West,Desktop,/blog
CLK-004470,CAMP-030,2025-08-08,55+,US-Central,Mobile,/case-studies
CLK-001442,CAMP-007,2025-09-29,55+,UK,Mobile,/contact
CLK-003053,CAMP-008,2025-07-04,55+,US-East,Mobile,/contact
CLK-001170,CAMP-007,2025-09-28,55+,UK,Mobile,/features
CLK-003328,CAMP-013,2025-07-22,25-34,US-West,Tablet,/blog
CLK-003475,CAMP-014,2025-08-04,25-34,US-West,Desktop,/product
CLK-004448,CAMP-030,2025-08-06,35-44,UK,Desktop,/free-trial
CLK-003276,CAMP-012,2025-08-02,25-34,US-West,Desktop,/contact
CLK-004868,CAMP-036,2025-08-21,25-34,US-West,Mobile,/free-trial
CLK-002260,CAMP-001,2025-07-13,25-34,Other,Mobile,/product
CLK-003710,CAMP-018,2025-07-19,25-34,US-East,Mobile,/case-studies
CLK-002103,CAMP-007,2025-09-27,35-44,UK,Desktop,/free-trial
CLK-002393,CAMP-002,2025-08-30,25-34,US-West,Mobile,/pricing
CLK-004972,CAMP-040,2025-08-05,25-34,US-West,Tablet,/product
CLK-003011,CAMP-008,2025-08-27,45-54,US-West,Tablet,/pricing
CLK-000013,CAMP-007,2025-07-10,55+,Other,Mobile,/case-studies
CLK-001812,CAMP-007,2025-09-16,18-24,Other,Desktop,/about
CLK-001595,CAMP-007,2025-07-29,55+,Other,Desktop,/contact
CLK-000292,CAMP-007,2025-09-28,25-34,Other,Desktop,/about
CLK-003265,CAMP-012,2025-08-03,55+,US-Central,Desktop,/about
CLK-004571,CAMP-032,2025-08-11,35-44,US-East,Desktop,/blog
CLK-002628,CAMP-004,2025-07-05,45-54,US-Central,Mobile,/features
CLK-003372,CAMP-013,2025-08-29,35-44,US-East,Mobile,/about
CLK-003056,CAMP-008,2025-08-26,55+,US-West,Mobile,/product
CLK-002329,CAMP-001,2025-07-01,55+,UK,Tablet,/free-trial
CLK-004187,CAMP-025,2025-07-13,25-34,US-West,Desktop,/blog
CLK-004588,CAMP-032,2025-08-18,55+,UK,Mobile,/about
CLK-001951,CAMP-007,2025-07-15,18-24,US-East,Tablet,/features
CLK-000291,CAMP-007,2025-09-04,55+,UK,Mobile,/about
CLK-001501,CAMP-007,2025-09-07,55+,US-Central,Mobile,/product
CLK-001821,CAMP-007,2025-07-14,25-34,Canada,Mobile,/blog
CLK-003020,CAMP-008,2025-07-31,25-34,US-West,Desktop,/case-studies
CLK-000429,CAMP-007,2025-08-13,55+,UK,Mobile,/contact
CLK-000364,CAMP-007,2025-07-21,35-44,Other,Mobile,/blog
CLK-003301,CAMP-013,2025-07-18,25-34,US-East,Tablet,/features
CLK-000608,CAMP-007,2025-08-01,25-34,APAC,Desktop,/case-studies
CLK-000185,CAMP-007,2025-08-15,55+,Other,Desktop,/features
CLK-003787,CAMP-019,2025-09-03,35-44,US-West,Mobile,/case-studies
CLK-001167,CAMP-007,2025-08-27,55+,APAC,Tablet,/case-studies
CLK-004152,CAMP-024,2025-09-12,35-44,US-Central,Desktop,/features
CLK-003305,CAMP-013,2025-07-01,35-44,US-Central,Desktop,/case-studies
CLK-003145,CAMP-010,2025-07-12,25-34,Canada,Tablet,/features
CLK-000092,CAMP-007,2025-07-17,18-24,Other,Mobile,/blog
CLK-001886,CAMP-007,2025-07-29,18-24,APAC,Desktop,/case-studies
CLK-002520,CAMP-003,2025-09-07,45-54,US-Central,Desktop,/demo
CLK-002463,CAMP-002,2025-08-10,35-44,US-West,Tablet,/case-studies
CLK-002638,CAMP-005,2025-07-22,35-44,US-Central,Desktop,/free-trial
CLK-002959,CAMP-008,2025-09-05,25-34,US-Central,Tablet,/features
CLK-004817,CAMP-036,2025-07-17,35-44,US-East,Desktop,/contact
CLK-000295,CAMP-007,2025-08-13,18-24,UK,Desktop,/demo
CLK-003159,CAMP-011,2025-08-26,35-44,US-East,Mobile,/product
CLK-001093,CAMP-007,2025-09-17,18-24,APAC,Mobile,/webinar
CLK-000029,CAMP-007,2025-09-18,55+,APAC,Mobile,/blog
CLK-004156,CAMP-024,2025-07-18,45-54,US-East,Mobile,/free-trial
CLK-004895,CAMP-037,2025-08-03,35-44,US-West,Tablet,/features
CLK-004106,CAMP-024,2025-08-31,45-54,US-East,Mobile,/pricing
CLK-004479,CAMP-030,2025-08-05,25-34,Other,Mobile,/contact
CLK-000899,CAMP-007,2025-08-01,55+,APAC,Mobile,/case-studies
CLK-000333,CAMP-007,2025-09-21,55+,APAC,Mobile,/demo
CLK-003790,CAMP-019,2025-09-29,25-34,US-East,Mobile,/pricing
CLK-000254,CAMP-007,2025-07-11,55+,APAC,Mobile,/features
CLK-002242,CAMP-001,2025-09-12,25-34,US-East,Tablet,/contact
CLK-000945,CAMP-007,2025-09-23,55+,US-East,Desktop,/product
CLK-002741,CAMP-005,2025-09-12,25-34,US-Central,Mobile,/free-trial
CLK-000781,CAMP-007,2025-09-22,45-54,US-Central,Desktop,/features
CLK-001921,CAMP-007,2025-08-16,18-24,Other,Mobile,/features
CLK-003003,CAMP-008,2025-07-29,25-34,US-West,Mobile,/features
CLK-001090,CAMP-007,2025-09-18,35-44,Other,Desktop,/contact
CLK-000953,CAMP-007,2025-08-25,55+,APAC,Desktop,/product
CLK-000515,CAMP-007,2025-08-16,55+,US-West,Desktop,/about
CLK-001187,CAMP-007,2025-07-02,18-24,UK,Mobile,/features
CLK-003703,CAMP-018,2025-08-01,35-44,Canada,Desktop,/product
CLK-004892,CAMP-037,2025-08-09,35-44,US-Central,Desktop,/free-trial
CLK-004226,CAMP-026,2025-09-03,35-44,US-West,Mobile,/demo
CLK-001436,CAMP-007,2025-08-12,18-24,Other,Desktop,/free-trial
CLK-004397,CAMP-029,2025-08-20,25-34,US-Central,Desktop,/pricing
CLK-004433,CAMP-030,2025-08-18,55+,US-West,Mobile,/features
CLK-000098,CAMP-007,2025-09-03,25-34,Other,Mobile,/free-trial
CLK-004472,CAMP-030,2025-08-24,35-44,Other,Desktop,/contact
CLK-002778,CAMP-005,2025-07-30,35-44,Canada,Desktop,/webinar
CLK-001724,CAMP-007,2025-08-01,18-24,APAC,Desktop,/features
CLK-001753,CAMP-007,2025-07-30,55+,APAC,Mobile,/free-trial
